fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2017-05-21,3195,"MADRID, RETIRO",MADRID,667,"21,4","0,0","16,1",05:40,"26,7",14:30,12,"2,8","8,9",18:10,"943,9",Varias,"938,3",20,42,57,02:20,30,18:00
2017-05-22,3195,"MADRID, RETIRO",MADRID,667,"22,0","0,0","15,2",06:00,"28,8",13:30,04,"0,3","10,3",23:00,"940,7",07,"938,4",18,43,62,06:20,32,16:30
2017-05-23,3195,"MADRID, RETIRO",MADRID,667,"25,2","0,0","18,5",05:30,"31,8",13:20,04,"2,2","10,6",01:30,"943,0",24,"940,1",18,36,52,Varias,28,14:00
2017-05-24,3195,"MADRID, RETIRO",MADRID,667,"24,8","0,0","17,5",04:20,"32,0",14:30,17,"1,4","7,8",23:10,"943,8",08,"939,2",Varias,37,51,05:40,28,Varias
2017-05-25,3195,"MADRID, RETIRO",MADRID,667,"26,3","0,0","19,6",Varias,"33,0",Varias,18,"1,4","6,9",21:40,"940,9",08,"935,2",Varias,37,50,06:00,27,Varias
2017-05-26,3195,"MADRID, RETIRO",MADRID,667,"26,2","0,0","18,6",04:40,"33,7",15:00,27,"1,9","8,3",17:20,"937,8",08,"934,1",17,41,59,04:40,32,15:10
2017-05-27,3195,"MADRID, RETIRO",MADRID,667,"26,2","0,0","19,5",05:30,"33,0",14:00,12,"1,9","11,7",20:40,"940,0",09,"936,7",18,40,54,07:00,29,Varias
2017-05-28,3195,"MADRID, RETIRO",MADRID,667,"23,4","0,0","19,4",05:30,"27,3",13:10,14,"2,2","7,2",00:10,"941,4",08,"937,2",17,43,57,22:00,39,Varias
2017-05-29,3195,"MADRID, RETIRO",MADRID,667,"22,3","0,0","18,3",07:10,"26,3",14:10,99,"2,2","8,6",Varias,"939,0",11,"936,7",18,50,74,01:00,36,Varias
2017-05-30,3195,"MADRID, RETIRO",MADRID,667,"21,7","0,0","16,4",05:00,"27,0",11:20,04,"0,8","8,3",00:40,"941,0",24,"937,9",04,52,70,05:00,38,13:00
2017-05-31,3195,"MADRID, RETIRO",MADRID,667,"23,6","0,0","16,6",Varias,"30,5",,,,,,"942,7",Varias,"939,3",18,,,,,
2017-06-01,3195,"MADRID, RETIRO",MADRID,667,"25,2","0,0","18,4",05:20,"32,1",14:50,02,"1,7","7,5",16:50,"942,8",Varias,"939,4",Varias,46,65,Varias,32,15:30
2017-06-02,3195,"MADRID, RETIRO",MADRID,667,"25,2","0,6","18,2",05:50,"32,3",13:30,07,"1,7","13,9",20:00,"941,4",07,"936,9",17,44,77,23:59,31,Varias
2017-06-03,3195,"MADRID, RETIRO",MADRID,667,"23,2","0,0","17,7",05:00,"28,6",12:00,02,"1,4","11,1",21:00,"939,8",Varias,"937,8",18,56,85,05:40,38,15:20
2017-06-04,3195,"MADRID, RETIRO",MADRID,667,"21,4","0,0","15,3",23:59,"27,5",11:30,34,"3,3","11,7",13:30,"941,1",24,"936,3",15,57,76,05:30,43,12:00
2017-06-05,3195,"MADRID, RETIRO",MADRID,667,"19,5","0,0","12,4",04:00,"26,6",15:00,34,"0,6","9,7",23:40,"942,0",07,"937,1",19,43,73,04:00,25,16:00
2017-06-06,3195,"MADRID, RETIRO",MADRID,667,"22,0","0,0","15,5",05:30,"28,6",14:00,34,"0,8","9,7",01:30,"941,0",24,"937,8",02,42,69,06:00,29,16:30
2017-06-07,3195,"MADRID, RETIRO",MADRID,667,"24,4","0,0","16,9",05:40,"31,8",14:50,16,"1,1","7,5",23:10,"944,5",10,"939,6",17,37,60,05:40,27,Varias
2017-06-08,3195,"MADRID, RETIRO",MADRID,667,"26,9","0,0","20,0",05:00,"33,8",14:30,23,"1,9","6,7",15:30,"941,0",01,"935,6",Varias,45,65,05:00,34,Varias
2017-06-09,3195,"MADRID, RETIRO",MADRID,667,"26,8","0,0","20,8",05:10,"32,8",13:30,24,"1,4","8,9",16:20,"939,0",Varias,"937,0",02,40,67,06:00,26,Varias
2017-06-10,3195,"MADRID, RETIRO",MADRID,667,"28,0","0,0","20,8",05:50,"35,1",14:20,04,"0,8","6,4",00:10,"941,8",Varias,"939,0",18,38,53,Varias,28,15:10
2017-06-11,3195,"MADRID, RETIRO",MADRID,667,"30,0","0,0","22,8",06:00,"37,2",13:30,12,"1,4","6,4",14:20,"942,4",08,"937,9",18,35,49,07:00,25,Varias
2017-06-12,3195,"MADRID, RETIRO",MADRID,667,"30,3","0,0","23,6",06:40,"37,0",13:50,14,"1,9","8,9",22:40,"940,9",07,"936,3",17,29,40,23:59,21,13:00
2017-06-13,3195,"MADRID, RETIRO",MADRID,667,"29,5","0,0","22,8",04:45,"36,2",14:15,15,"1,4","8,6",22:10,"938,5",Varias,"935,2",20,38,46,05:30,31,15:30
2017-06-14,3195,"MADRID, RETIRO",MADRID,667,"30,4","0,0","23,6",04:00,"37,2",14:00,27,"2,2","8,6",16:40,"940,0",Varias,"937,0",00,35,49,Varias,27,Varias
2017-06-15,3195,"MADRID, RETIRO",MADRID,667,"31,5","0,1","24,0",06:00,"39,0",16:00,12,"1,9","16,1",19:40,"945,1",22,"937,5",Varias,31,53,23:59,24,Varias
2017-06-16,3195,"MADRID, RETIRO",MADRID,667,"30,3","0,0","23,0",04:40,"37,6",14:00,99,"1,4","6,7",Varias,"945,0",00,"941,0",17,41,60,Varias,29,Varias
2017-06-17,3195,"MADRID, RETIRO",MADRID,667,"32,8","0,0","25,5",05:30,"40,0",13:30,04,"1,4","7,8",20:30,"942,9",06,"937,3",18,35,50,06:30,24,16:40
2017-06-18,3195,"MADRID, RETIRO",MADRID,667,"31,8","0,0","25,0",05:40,"38,6",14:20,14,"1,1","13,6",21:00,"939,2",08,"936,0",18,28,41,08:00,20,17:30
2017-06-19,3195,"MADRID, RETIRO",MADRID,667,"27,2","0,5","21,0",22:30,"33,5",16:20,09,"1,4","14,2",21:40,"945,5",22,"935,4",Varias,39,70,22:30,27,Varias
2017-06-20,3195,"MADRID, RETIRO",MADRID,667,"27,0",Ip,"21,2",05:50,"32,8",16:20,32,"1,9","12,2",17:50,"943,6",Varias,"940,7",18,51,72,06:40,39,Varias
2017-06-21,3195,"MADRID, RETIRO",MADRID,667,"29,0","0,0","21,6",03:50,"36,3",14:10,24,"1,1","5,8",12:40,"942,1",00,"938,9",11,40,67,04:00,26,13:00
2017-06-22,3195,"MADRID, RETIRO",MADRID,667,"30,8","0,0","24,5",Varias,"37,0",14:10,22,"1,7","7,8",14:10,"942,7",11,"940,4",18,34,46,Varias,26,Varias
2017-06-23,3195,"MADRID, RETIRO",MADRID,667,"29,0","0,0","21,7",05:00,"36,2",15:00,25,"2,2","9,7",11:50,"945,2",10,"942,2",03,30,52,07:00,18,Varias
2017-06-24,3195,"MADRID, RETIRO",MADRID,667,"28,9","0,0","21,5",05:15,"36,3",14:30,22,"2,8","12,8",15:50,"943,7",00,"939,6",17,29,43,Varias,20,13:00
2017-06-25,3195,"MADRID, RETIRO",MADRID,667,"27,0","3,4","18,8",23:59,"35,3",13:15,36,"2,5","14,7",15:00,"940,6",00,"935,2",17,45,92,23:59,25,13:00
2017-06-26,3195,"MADRID, RETIRO",MADRID,667,"24,0","0,1","17,3",05:00,"30,7",15:30,36,"2,8","9,7",13:20,"937,6",12,"934,4",19,44,95,02:30,25,14:40
2017-06-27,3195,"MADRID, RETIRO",MADRID,667,"23,8","0,0","18,5",05:30,"29,0",14:50,36,"3,6","12,8",12:40,"935,2",24,"933,0",17,43,62,07:00,31,13:00
2017-06-28,3195,"MADRID, RETIRO",MADRID,667,"20,8","0,0","15,7",06:20,"26,0",15:20,23,"4,7","15,3",13:10,"935,2",Varias,"932,2",17,54,73,06:00,36,19:00
2017-06-29,3195,"MADRID, RETIRO",MADRID,667,"18,2","0,0","12,8",05:30,"23,7",14:15,30,"3,3","13,6",04:20,"937,9",24,"934,6",02,35,55,Varias,24,Varias
2017-06-30,3195,"MADRID, RETIRO",MADRID,667,"16,8","0,0","10,9",05:20,"22,6",13:40,33,"1,7","10,0",01:10,"943,1",24,"937,6",02,45,70,05:00,34,Varias
2017-07-01,3195,"MADRID, RETIRO",MADRID,667,"18,8","0,0","12,6",05:40,"25,0",14:50,06,"2,2","10,6",03:00,"947,4",24,"943,1",00,38,55,06:00,28,15:00
2017-07-02,3195,"MADRID, RETIRO",MADRID,667,"22,5","0,0","13,4",05:30,"31,6",14:50,07,"3,1","11,4",14:50,"948,0",07,"943,8",17,33,62,06:00,19,Varias
2017-07-03,3195,"MADRID, RETIRO",MADRID,667,"26,0","0,0","18,0",05:30,"34,0",13:30,06,"0,8","5,8",00:40,"946,6",08,"941,1",Varias,32,51,06:00,19,Varias
2017-07-04,3195,"MADRID, RETIRO",MADRID,667,"28,2","0,0","21,0",06:10,"35,5",14:10,14,"2,5","10,3",22:00,"941,9",09,"937,1",20,29,46,23:59,19,Varias
2017-07-05,3195,"MADRID, RETIRO",MADRID,667,"28,4","3,5","21,2",05:50,"35,5",14:10,13,"2,2","10,8",23:00,"941,0",24,"935,7",18,36,81,23:59,24,Varias
2017-07-06,3195,"MADRID, RETIRO",MADRID,667,"19,3","25,2","16,4",18:00,"22,2",00:00,36,"2,2","11,7",09:20,"942,7",13,"938,0",17,85,95,Varias,65,07:30
2017-07-07,3195,"MADRID, RETIRO",MADRID,667,"20,6","19,3","15,9",20:30,"25,3",11:00,32,"2,2","11,9",13:30,"941,0",00,"939,0",Varias,78,96,16:30,48,10:50
2017-07-08,3195,"MADRID, RETIRO",MADRID,667,"20,4","1,3","15,8",05:50,"24,9",12:10,88,,"6,7",12:30,"940,4",00,"937,4",20,81,90,Varias,53,12:00
2017-07-09,3195,"MADRID, RETIRO",MADRID,667,"24,0","0,0","16,6",05:10,"31,5",14:30,24,"1,9","6,7",19:00,"940,0",Varias,"936,4",19,53,88,06:00,33,17:30
2017-07-10,3195,"MADRID, RETIRO",MADRID,667,"25,4","0,0","18,5",05:30,"32,2",14:50,26,"1,9","8,3",17:10,"937,9",11,"935,2",Varias,45,82,06:00,28,15:30
2017-07-11,3195,"MADRID, RETIRO",MADRID,667,"26,2","0,0","18,7",05:50,"33,7",14:00,25,"1,7","8,6",16:50,"940,4",Varias,"936,4",Varias,38,72,Varias,19,16:00
2017-07-12,3195,"MADRID, RETIRO",MADRID,667,"28,5","0,0","20,2",Varias,"36,8",14:10,99,"2,2","7,5",Varias,"944,0",11,"938,7",02,34,61,06:00,19,14:00
2017-07-13,3195,"MADRID, RETIRO",MADRID,667,"31,2","0,0","22,7",04:50,"39,7",14:40,26,"2,2","11,9",15:50,"943,3",09,"939,0",18,32,58,05:00,20,13:00
2017-07-14,3195,"MADRID, RETIRO",MADRID,667,"32,2","0,0","24,7",07:00,"39,6",14:30,23,"2,8","11,4",17:20,"940,7",Varias,"937,6",18,35,55,06:50,22,16:30
2017-07-15,3195,"MADRID, RETIRO",MADRID,667,"30,2","0,0","23,0",06:00,"37,5",Varias,05,"1,1","8,9",23:00,"941,5",09,"939,0",18,34,52,08:30,21,Varias
2017-07-16,3195,"MADRID, RETIRO",MADRID,667,"30,6","0,0","24,0",06:00,"37,2",14:30,13,"1,1","8,1",22:20,"942,5",07,"939,5",18,36,54,03:00,25,Varias
2017-07-17,3195,"MADRID, RETIRO",MADRID,667,"29,6","0,0","24,0",06:00,"35,1",14:50,26,"1,7","9,2",16:10,"941,6",07,"937,7",18,33,48,07:00,21,Varias
2017-07-18,3195,"MADRID, RETIRO",MADRID,667,"30,0","0,0","23,9",05:10,"36,0",15:30,26,"2,5","11,9",17:20,"938,9",07,"933,7",17,34,51,Varias,24,Varias
2017-07-19,3195,"MADRID, RETIRO",MADRID,667,"27,4","0,0","22,2",06:30,"32,6",13:40,23,"3,6","12,2",15:30,"938,8",Varias,"935,8",00,41,57,06:20,31,14:40
2017-07-20,3195,"MADRID, RETIRO",MADRID,667,,"0,0",,,,,,"0,8",,,,,,,34,,,,
2017-07-21,3195,"MADRID, RETIRO",MADRID,667,"25,3","0,0","18,8",05:30,"31,8",14:20,23,"2,2","11,7",12:10,"935,9",24,"934,6",Varias,37,63,05:40,21,Varias
2017-07-22,3195,"MADRID, RETIRO",MADRID,667,"26,2","0,0","19,5",05:40,"33,0",14:30,20,"2,2","8,6",15:10,"939,9",24,"935,3",04,28,43,04:00,20,Varias
2017-07-23,3195,"MADRID, RETIRO",MADRID,667,"27,4","0,0","20,5",05:00,"34,2",14:15,32,"2,5","9,2",18:00,"942,1",Varias,"939,6",17,30,43,Varias,22,Varias
2017-07-24,3195,"MADRID, RETIRO",MADRID,667,"27,0","0,0","20,9",06:00,"33,2",13:20,04,"1,9","9,2",23:59,"942,8",Varias,"940,1",18,43,61,06:00,35,17:40
2017-07-25,3195,"MADRID, RETIRO",MADRID,667,"24,2","0,0","17,0",Varias,"31,3",15:30,04,"2,2","11,1",21:20,"942,3",Varias,"937,2",17,40,59,06:00,30,Varias
2017-07-26,3195,"MADRID, RETIRO",MADRID,667,"25,2","0,0","17,1",05:50,"33,3",15:30,10,"0,8","6,7",01:00,"941,3",Varias,"937,2",17,47,58,07:00,39,Varias
2017-07-27,3195,"MADRID, RETIRO",MADRID,667,"30,0","0,0","22,4",06:30,"37,5",14:20,24,"1,9","7,8",14:20,"940,2",09,"936,5",18,48,61,06:30,39,Varias
2017-07-28,3195,"MADRID, RETIRO",MADRID,667,"30,0","0,0","22,0",06:20,"37,9",14:20,29,"1,9","9,4",13:40,"940,6",Varias,"937,8",Varias,47,60,07:00,37,15:00
2017-07-29,3195,"MADRID, RETIRO",MADRID,667,"30,1","0,0","22,5",06:10,"37,7",14:00,26,"2,5","7,8",14:10,"941,0",10,"938,0",18,36,48,06:30,28,15:50
2017-07-30,3195,"MADRID, RETIRO",MADRID,667,"29,8","0,0","22,6",05:20,"37,0",14:20,26,"2,5","10,8",15:20,"938,7",01,"934,8",18,47,64,07:00,32,Varias
2017-07-31,3195,"MADRID, RETIRO",MADRID,667,"28,0","0,0","21,4",05:40,"34,6",13:20,21,"1,9","11,1",13:30,"935,3",Varias,"933,0",Varias,40,50,06:00,30,Varias
2017-08-01,3195,"MADRID, RETIRO",MADRID,667,"26,5","0,0","20,0",06:20,"33,0",14:30,26,"1,7","7,8",15:40,"940,2",24,"935,1",00,43,55,Varias,32,Varias
2017-08-02,3195,"MADRID, RETIRO",MADRID,667,,"0,0",,,,,,"3,1",,,,,,,49,,,,
2017-08-03,3195,"MADRID, RETIRO",MADRID,667,"29,6","0,0","22,5",03:30,"36,7",14:20,26,"1,4","7,2",14:00,"943,0",09,"939,7",18,41,65,03:30,20,13:00
2017-08-04,3195,"MADRID, RETIRO",MADRID,667,"30,6","0,0","23,6",05:00,"37,5",15:00,02,"1,1","5,3",22:00,"942,0",10,"937,8",19,40,58,07:00,28,Varias
2017-08-05,3195,"MADRID, RETIRO",MADRID,667,"32,2","0,0","25,1",05:20,"39,2",14:30,26,"2,2","11,9",14:00,"940,1",Varias,"936,3",18,38,51,23:59,31,16:30
2017-08-06,3195,"MADRID, RETIRO",MADRID,667,"29,4","0,0","22,2",06:30,"36,5",13:50,99,"2,5","9,2",Varias,"940,8",Varias,"936,9",18,34,55,Varias,21,14:40
2017-08-07,3195,"MADRID, RETIRO",MADRID,667,"29,0","0,0","22,5",05:40,"35,6",13:30,27,"3,6","15,8",15:40,"939,0",07,"934,6",19,37,79,Varias,15,13:00
2017-08-08,3195,"MADRID, RETIRO",MADRID,667,"24,0","0,0","17,7",05:40,"30,2",13:30,29,"1,9","10,0",00:30,"939,4",Varias,"935,6",04,35,59,06:00,22,18:15
2017-08-09,3195,"MADRID, RETIRO",MADRID,667,"22,8","0,0","15,8",23:59,"29,8",14:40,03,"2,2","16,1",23:30,"944,4",24,"937,9",16,48,60,09:00,33,15:10
2017-08-10,3195,"MADRID, RETIRO",MADRID,667,"19,8","0,0","12,5",06:00,"27,0",14:40,03,"2,2","13,6",00:20,"947,3",09,"943,9",19,38,57,06:30,25,13:00
2017-08-11,3195,"MADRID, RETIRO",MADRID,667,"21,0","0,0","13,4",06:20,"28,5",13:50,05,"1,1","10,0",22:30,"946,5",08,"942,9",17,35,55,Varias,23,13:00
2017-08-12,3195,"MADRID, RETIRO",MADRID,667,"25,0","0,0","17,6",05:40,"32,4",14:50,05,"1,4","8,9",00:10,"945,8",Varias,"941,6",18,36,49,Varias,27,14:30
2017-08-13,3195,"MADRID, RETIRO",MADRID,667,"26,8","0,0","20,2",05:50,"33,5",14:40,04,"1,7","7,5",00:30,"942,9",10,"938,5",18,37,53,07:30,28,Varias
2017-08-14,3195,"MADRID, RETIRO",MADRID,667,"28,2","0,0","21,3",06:10,"35,0",13:50,13,"1,7","6,9",21:40,"941,5",08,"937,5",18,43,64,07:15,30,Varias
2017-08-15,3195,"MADRID, RETIRO",MADRID,667,"28,5","0,0","22,4",06:15,"34,6",13:50,26,"2,8","9,7",17:40,"941,6",Varias,"939,4",Varias,43,61,03:50,32,19:10
2017-08-16,3195,"MADRID, RETIRO",MADRID,667,"27,6","0,0","20,6",05:15,"34,6",14:10,04,"1,1","7,5",23:40,"943,4",09,"940,6",02,34,49,Varias,22,13:00
2017-08-17,3195,"MADRID, RETIRO",MADRID,667,"29,2","0,0","22,5",05:40,"36,0",14:10,03,"1,4","9,2",00:10,"945,3",09,"940,2",19,38,56,Varias,27,Varias
2017-08-18,3195,"MADRID, RETIRO",MADRID,667,"30,1","0,0","23,6",07:00,"36,6",14:10,05,"1,9","8,1",23:00,"942,4",08,"938,1",17,38,58,07:00,23,15:00
2017-08-19,3195,"MADRID, RETIRO",MADRID,667,"28,4","0,0","21,6",06:30,"35,3",14:30,99,"1,1","10,6",Varias,"942,5",24,"940,0",Varias,46,62,Varias,34,15:30
2017-08-20,3195,"MADRID, RETIRO",MADRID,667,"28,8","0,0","22,0",06:10,"35,7",14:50,04,"0,8","8,3",23:30,"944,7",Varias,"940,8",Varias,45,60,09:00,31,Varias
2017-08-21,3195,"MADRID, RETIRO",MADRID,667,"30,0","0,0","24,0",Varias,"36,0",14:40,01,"1,1","7,5",00:00,"944,0",Varias,"938,7",18,35,55,08:50,33,Varias
2017-08-22,3195,"MADRID, RETIRO",MADRID,667,"30,4","0,0","24,1",06:20,"36,6",14:10,14,"1,7","7,2",00:10,"942,0",Varias,"938,0",18,50,67,07:00,35,16:10
2017-08-23,3195,"MADRID, RETIRO",MADRID,667,"29,8","0,0","23,7",04:20,"35,9",13:50,26,"1,9","7,5",14:20,"940,7",10,"937,7",18,37,56,07:20,25,15:00
2017-08-24,3195,"MADRID, RETIRO",MADRID,667,"28,9","0,0","22,3",05:20,"35,5",14:00,26,"2,5","10,3",14:30,"940,4",10,"938,3",18,35,55,07:00,21,Varias
2017-08-25,3195,"MADRID, RETIRO",MADRID,667,"27,2","0,0","20,0",05:50,"34,4",13:20,26,"1,7","8,6",14:50,"940,8",10,"937,7",18,30,48,06:50,21,Varias
2017-08-26,3195,"MADRID, RETIRO",MADRID,667,"26,0","0,8","21,1",06:20,"30,8",13:15,10,"0,8","6,7",23:50,"940,7",Varias,"939,0",00,38,53,07:00,23,13:20
2017-08-27,3195,"MADRID, RETIRO",MADRID,667,"24,4","0,3","20,8",Varias,"28,0",16:00,25,"1,9","11,1",10:30,"941,5",10,"938,2",18,59,84,05:30,41,00:00
2017-08-28,3195,"MADRID, RETIRO",MADRID,667,"19,6","24,9","16,8",18:30,"22,4",00:00,26,"1,1","15,3",12:40,"940,8",09,"938,8",Varias,85,96,12:30,61,Varias
2017-08-29,3195,"MADRID, RETIRO",MADRID,667,"20,9","0,0","16,2",05:40,"25,6",14:15,11,"1,1","5,8",11:00,"939,7",00,"936,6",16,67,91,Varias,46,14:00
2017-08-30,3195,"MADRID, RETIRO",MADRID,667,"22,1","0,0","17,7",06:50,"26,5",14:10,27,"1,9","6,9",15:10,"940,2",11,"938,0",16,59,82,03:30,40,15:10
2017-08-31,3195,"MADRID, RETIRO",MADRID,667,"23,2","0,0","18,4",05:40,"28,0",14:30,03,"1,1","7,5",22:40,"942,0",Varias,"939,5",00,54,72,Varias,39,14:00
2017-09-01,3195,"MADRID, RETIRO",MADRID,667,"22,5","0,0","17,0",06:20,"28,0",14:10,04,"3,1","12,2",22:50,"945,0",24,"940,9",17,44,67,07:00,28,18:00
2017-09-02,3195,"MADRID, RETIRO",MADRID,667,"20,0","0,0","13,6",06:00,"26,5",15:00,07,"1,4","9,2",01:40,"947,0",10,"941,6",19,40,60,Varias,26,14:00
2017-09-03,3195,"MADRID, RETIRO",MADRID,667,"24,1","0,0","17,0",05:10,"31,2",13:20,99,"1,9","7,2",Varias,"943,2",00,"936,5",18,34,56,06:00,22,14:20
2017-09-04,3195,"MADRID, RETIRO",MADRID,667,"23,6","0,0","18,3",06:00,"29,0",14:30,32,"0,8","7,8",03:10,"942,9",24,"937,2",03,50,69,06:50,32,00:00
2017-09-05,3195,"MADRID, RETIRO",MADRID,667,"25,1","0,0","19,2",05:30,"31,0",13:30,04,"0,8","4,4",01:40,"946,2",09,"942,9",00,48,71,08:00,36,18:00
2017-09-06,3195,"MADRID, RETIRO",MADRID,667,"26,8","0,0","21,2",07:00,"32,5",13:50,04,"1,1","8,6",22:20,"945,9",11,"940,8",18,47,61,07:00,36,15:00
2017-09-07,3195,"MADRID, RETIRO",MADRID,667,"24,2","0,0","18,5",06:00,"30,0",13:50,05,"1,7","7,5",06:40,"942,8",00,"938,4",18,30,53,Varias,23,Varias
2017-09-08,3195,"MADRID, RETIRO",MADRID,667,"23,8","0,0","17,0",06:30,"30,6",14:20,26,"1,1","8,1",15:20,"940,8",00,"934,4",24,33,49,07:50,23,16:10
2017-09-09,3195,"MADRID, RETIRO",MADRID,667,"19,8","0,0","16,1",23:59,"23,5",13:50,34,"3,3","13,1",15:20,"934,6",24,"932,3",18,38,55,08:00,25,17:00
2017-09-10,3195,"MADRID, RETIRO",MADRID,667,"17,8","0,0","12,0",06:10,"23,5",15:30,03,"1,4","5,3",00:00,"939,7",21,"934,6",00,44,69,06:40,31,Varias
2017-09-11,3195,"MADRID, RETIRO",MADRID,667,"23,3","0,0","15,6",06:00,"31,0",13:40,28,"2,8","10,8",17:20,"939,2",00,"936,5",16,46,66,06:50,34,Varias
2017-09-12,3195,"MADRID, RETIRO",MADRID,667,"21,6","0,0","16,6",Varias,"26,5",13:40,30,"1,4","10,0",01:20,"944,1",24,"938,1",00,44,64,06:00,32,Varias
2017-09-13,3195,"MADRID, RETIRO",MADRID,667,"23,7","0,0","16,7",06:10,"30,7",13:30,20,"1,1","6,9",16:10,"946,3",Varias,"942,1",19,43,59,06:40,33,15:30
2017-09-14,3195,"MADRID, RETIRO",MADRID,667,"23,6","0,0","16,8",23:59,"30,3",13:20,04,"1,7","9,7",22:30,"943,4",10,"937,2",22,41,59,06:00,26,Varias
2017-09-15,3195,"MADRID, RETIRO",MADRID,667,"18,4","0,0","14,0",06:30,"22,8",14:10,04,"3,1","11,9",08:00,"938,3",23,"936,3",18,40,59,04:00,32,Varias
2017-09-16,3195,"MADRID, RETIRO",MADRID,667,"16,0","0,0","10,7",06:30,"21,2",14:10,28,"1,7","7,8",15:10,"940,4",Varias,"937,5",15,47,61,Varias,37,Varias
2017-09-17,3195,"MADRID, RETIRO",MADRID,667,"17,5","0,0","11,0",Varias,"24,0",13:40,20,"1,4","7,5",13:50,"941,3",09,"939,1",Varias,39,57,Varias,27,Varias
2017-09-18,3195,"MADRID, RETIRO",MADRID,667,"18,0","0,0","13,0",04:30,"23,0",12:50,33,"2,8","10,3",12:40,"944,8",22,"940,7",02,44,57,07:00,36,Varias
2017-09-19,3195,"MADRID, RETIRO",MADRID,667,"19,2","0,0","13,0",05:00,"25,5",14:30,05,"0,6","5,6",23:59,"946,3",11,"943,0",20,48,66,07:00,32,22:30
2017-09-20,3195,"MADRID, RETIRO",MADRID,667,"20,2","0,0","13,1",06:30,"27,2",13:15,04,"0,8","6,7",03:00,"944,9",09,"940,3",23,37,47,Varias,26,13:00
2017-09-21,3195,"MADRID, RETIRO",MADRID,667,"22,2","0,0","15,4",05:30,"29,0",13:40,24,"0,8","6,1",14:00,"941,1",Varias,"938,5",15,41,52,09:10,34,13:50
2017-09-22,3195,"MADRID, RETIRO",MADRID,667,"22,2","0,0","18,0",Varias,"26,5",13:30,10,"1,9","9,2",18:20,"943,2",24,"940,2",Varias,48,69,08:00,37,Varias
2017-09-23,3195,"MADRID, RETIRO",MADRID,667,"21,2","0,0","15,7",06:30,"26,8",14:30,23,"1,1","6,7",15:20,"944,3",11,"941,6",17,48,64,07:00,35,16:00
2017-09-24,3195,"MADRID, RETIRO",MADRID,667,"22,8","0,0","16,6",06:05,"29,0",13:40,23,"1,4","8,3",13:20,"945,6",09,"942,0",19,41,63,02:00,30,Varias
2017-09-25,3195,"MADRID, RETIRO",MADRID,667,"21,6","0,0","15,5",06:00,"27,8",13:30,99,"1,7","11,1",Varias,"943,5",10,"941,9",18,40,61,23:59,26,Varias
2017-09-26,3195,"MADRID, RETIRO",MADRID,667,"19,8","0,0","14,5",06:40,"25,1",13:20,04,"1,7","8,1",04:10,"944,0",11,"941,6",16,50,67,Varias,39,15:50
2017-09-27,3195,"MADRID, RETIRO",MADRID,667,"20,0","0,0","15,0",Varias,"25,0",Varias,05,"1,7","6,1",06:50,"944,5",24,"942,8",00,49,85,04:00,38,16:00
2017-09-28,3195,"MADRID, RETIRO",MADRID,667,"21,2","0,0","15,0",05:40,"27,5",13:20,05,"0,6","4,2",07:05,"948,9",09,"944,5",00,50,67,05:40,40,13:50
2017-09-29,3195,"MADRID, RETIRO",MADRID,667,"22,3","0,0","17,0",07:00,"27,6",13:40,22,"1,1","5,6",14:20,"947,5",10,"942,5",19,50,68,Varias,37,Varias
2017-09-30,3195,"MADRID, RETIRO",MADRID,667,"22,2","0,0","17,0",06:20,"27,4",15:30,04,"1,1","8,9",23:10,"944,1",09,"940,6",15,50,64,07:00,37,Varias
2017-10-01,3195,"MADRID, RETIRO",MADRID,667,"21,7","0,0","17,4",07:00,"26,0",15:40,05,"0,8","6,7",Varias,"946,4",24,"942,6",00,57,74,06:30,46,Varias
2017-10-02,3195,"MADRID, RETIRO",MADRID,667,"21,8","0,0","16,2",06:30,"27,5",Varias,09,"1,1","5,0",12:20,"948,0",10,"945,0",Varias,59,78,06:50,44,14:30
2017-10-03,3195,"MADRID, RETIRO",MADRID,667,"23,4","0,0","17,5",06:20,"29,4",13:20,05,"0,8","8,3",23:20,"945,7",00,"942,2",17,58,77,07:00,40,15:40
2017-10-04,3195,"MADRID, RETIRO",MADRID,667,"23,0","0,0","17,8",07:00,"28,2",Varias,04,"1,1","6,9",00:20,"947,7",10,"944,5",00,53,66,07:00,40,16:00
2017-10-05,3195,"MADRID, RETIRO",MADRID,667,"23,2","0,0","17,4",16:30,"29,0",Varias,02,"0,8","6,9",23:10,"947,3",Varias,"942,9",Varias,51,68,07:00,34,Varias
2017-10-06,3195,"MADRID, RETIRO",MADRID,667,"23,0","0,0","17,0",06:30,"29,0",13:20,04,"1,9","11,7",20:10,"944,7",11,"942,0",17,32,60,02:30,20,Varias
2017-10-07,3195,"MADRID, RETIRO",MADRID,667,"19,4","0,0","13,3",06:10,"25,5",13:40,04,"1,4","8,1",07:00,"945,6",10,"941,8",17,29,51,23:59,12,Varias
2017-10-08,3195,"MADRID, RETIRO",MADRID,667,"19,7","0,0","13,9",06:20,"25,5",15:30,04,"0,6","5,0",22:20,"945,1",11,"942,0",17,45,69,03:30,35,16:30
